crawl 78[0.28 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201010/t20101014_756330.htm', 'anchor_text': u'\u660c\u90fd\uff1a\u4ee5\u6c11\u4e3a\u672c\u4fdd\u5b89\u5eb7 \u4e66\u5199\u536b\u751f\u4e8b\u4e1a\u65b0\u7bc7\u7ae0', 'value': 4},  [1084 urls left in queue]
crawl 79[0.25 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201012/t20101209_779507.htm', 'anchor_text': u'\u897f\u85cf\u536b\u751f\u5385\u526f\u5385\u957f\uff1a\u201c\u5341\u4e8c\u4e94\u201d\u671f\u95f4\u85cf\u533b\u836f\u5c06\u53c8\u597d\u53c8\u5feb\u53d1\u5c55', 'value': 4},  [1089 urls left in queue]
crawl 80[0.30 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201010/t20101013_755752.htm', 'anchor_text': u'\u5c71\u5357\u85cf\u533b\u836f\u4e1a\u53d1\u5c55\uff1a\u6c11\u65cf\u7470\u5b9d\u7efd\u653e\u65b0\u5149\u8292', 'value': 4},  [1093 urls left in queue]
crawl 81[0.27 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201007/t20100721_607751.htm', 'anchor_text': u'\u660c\u90fd\u5730\u533a\u85cf\u533b\u9662\u2015\u2015\u85cf\u533b\u836f\u53d1\u5c55\u7684\u6392\u5934\u5175', 'value': 4},  [1092 urls left in queue]
crawl 82[0.26 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201007/t20100728_610437.htm', 'anchor_text': u'\u897f\u85cf\u5c06\u52a0\u5feb\u63a8\u8fdb\u85cf\u836f\u4ea7\u4e1a\u5316 \u5efa\u8bbe\u85cf\u533b\u836f\u4ea7\u4e1a\u56ed\u533a', 'value': 4},  [1092 urls left in queue]
crawl 83[0.28 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201011/t20101119_771779.htm', 'anchor_text': u'\u897f\u85cf\u201c\u540c\u4ec1\u5802\u201d \u4f20\u627f\u53d1\u5c55\u85cf\u533b\u836f\u6587\u5316', 'value': 4},  [1096 urls left in queue]
crawl 84[0.26 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201011/t20101114_769409.htm', 'anchor_text': u'\u897f\u85cf\u51fa\u53f0\u610f\u89c1\u6276\u6301\u548c\u4fc3\u8fdb\u85cf\u533b\u836f\u53d1\u5c55', 'value': 4},  [1097 urls left in queue]
crawl 85[0.30 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201108/t20110810_1116571.htm', 'anchor_text': u'60\u5e74\u6765\u897f\u85cf\u536b\u751f\u4e8b\u4e1a\u4e3a\u7fa4\u4f17\u5065\u5eb7\u4fdd\u9a7e\u62a4\u822a', 'value': 4},  [1098 urls left in queue]
crawl 86[0.28 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201108/t20110803_1113635.htm', 'anchor_text': u'\u897f\u85cf\u536b\u751f\u9632\u75ab\u4e8b\u4e1a\u53d1\u5c55\u7efc\u8ff0\uff1a\u4ece\u4e00\u7247\u7a7a\u767d\u5230\u84b8\u84b8\u65e5\u4e0a', 'value': 5},  [1097 urls left in queue]
crawl 87[0.28 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201106/t20110622_1090648.htm', 'anchor_text': u'\u897f\u85cf\u52a0\u5f3a\u536b\u751f\u4eba\u624d\u961f\u4f0d\u5efa\u8bbe \u89e3\u51b3\u57fa\u5c42\u4eba\u5458\u7f3a\u4e4f\u95ee\u9898', 'value': 4},  [1097 urls left in queue]
crawl 88[0.25 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201008/t20100819_619193.htm', 'anchor_text': u'\u897f\u85cf\u5c71\u5357\u5730\u533a\u85cf\u533b\u9662\u591a\u63aa\u5e76\u4e3e\u5f18\u626c\u85cf\u533b\u836f\u6587\u5316', 'value': 2},  [1109 urls left in queue]
crawl 89[0.32 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201004/t20100409_562719.htm', 'anchor_text': u'\u897f\u85cf\u85cf\u533b\u9662\u6539\u6269\u5efa\u5de5\u7a0b\u8fdb\u5c55\u987a\u5229', 'value': 4},  [1108 urls left in queue]
crawl 90[0.27 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/kjtw/201012/t20101216_782291.htm', 'anchor_text': u'\u897f\u85cf\u81ea\u6cbb\u533a\u4e3a\u660c\u90fd\u914d\u5907119\u8f86\u6d41\u52a8\u536b\u751f\u670d\u52a1\u8f66', 'value': 2},  [1107 urls left in queue]
crawl 91[0.26 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/news/sp/201203/t20120306_1725181.html', 'anchor_text': u'\u6211\u56fd\u6539\u9769\u5f00\u653e\u548c\u793e\u4f1a\u4e3b\u4e49\u73b0\u4ee3\u5316\u5efa\u8bbe\u53d6\u5f97\u65b0\u7684\u91cd\u5927\u6210\u5c31', 'value': 2},  [1110 urls left in queue]
crawl 92[0.26 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/news/sp/201111/t20111128_1238759.html', 'anchor_text': u'\u201c\u5341\u4e8c\u4e94\u201d\u56fd\u5bb6\u5c06\u6295\u8d44116\u4ebf\u5143\u52a0\u5f3a\u897f\u85cf\u6c34\u5229\u5efa\u8bbe', 'value': 4},  [1119 urls left in queue]
crawl 93[0.28 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201111/t20111112_1155300.htm', 'anchor_text': u'\u897f\u85cf\u81ea\u6cbb\u533a\u4eca\u51ac\u660e\u6625\u5c06\u6295\u51653.8\u4ebf\u5143\u5efa\u8bbe\u519c\u7530\u6c34\u5229', 'value': 4},  [1120 urls left in queue]
crawl 94[0.25 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201107/t20110730_1112433.htm', 'anchor_text': u'\u897f\u85cf\u6c34\u5229\u5de5\u7a0b\u5efa\u8bbe\u6210\u519c\u7267\u6c11\u589e\u6536\u65b0\u6e20\u9053', 'value': 4},  [1121 urls left in queue]
crawl 95[0.25 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201111/t20111113_1155429.htm', 'anchor_text': u'\u897f\u85cf\u4eca\u51ac\u660e\u6625\u5c06\u6295\u51653.8\u4ebf\u5143\u5efa\u8bbe\u519c\u7530\u6c34\u5229', 'value': 4},  [1120 urls left in queue]
crawl 96[0.25 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/news/sp/201112/t20111228_1421169.html', 'anchor_text': u'\u897f\u85cf\u81ea\u6cbb\u533a\u7ecf\u6d4e\u5de5\u4f5c\u4f1a\u8bae\u5728\u62c9\u8428\u53ec\u5f00', 'value': 2},  [1124 urls left in queue]
crawl 97[0.29 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/szfl/201112/t20111227_1413519.htm', 'anchor_text': u'\u897f\u85cf\u81ea\u6cbb\u533a\u7ecf\u6d4e\u5de5\u4f5c\u4f1a\u8bae\u5728\u62c9\u8428\u53ec\u5f00', 'value': 2},  [1128 urls left in queue]
crawl 98[0.27 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201112/t20111205_1282939.htm', 'anchor_text': u'\u897f\u85cf\u5404\u5730\u843d\u5b9e\u4f18\u60e0\u653f\u7b56\u53d1\u5c55\u975e\u516c\u6709\u5236\u7ecf\u6d4e', 'value': 4},  [1131 urls left in queue]
crawl 99[0.27 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201110/t20111017_1145839.htm', 'anchor_text': u'\u4e0d\u65ad\u53d1\u5c55\u7684\u897f\u85cf\u975e\u516c\u6709\u5236\u7ecf\u6d4e', 'value': 4},  [1136 urls left in queue]
crawl 100[0.31 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201109/t20110926_1139243.htm', 'anchor_text': u'\u897f\u85cf\u975e\u516c\u6709\u5236\u7ecf\u6d4e\u8fce\u6765\u53d1\u5c55\u7684\u6625\u5929', 'value': 4},  [1135 urls left in queue]
crawl 101[0.28 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201109/t20110927_1139669.htm', 'anchor_text': u'\u897f\u85cf\u975e\u516c\u6709\u5236\u7ecf\u6d4e\uff1a\u8de8\u8d8a\u5f0f\u53d1\u5c55\u6b63\u5f53\u65f6', 'value': 4},  [1137 urls left in queue]
crawl 102[0.24 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201106/t20110622_1090384.htm', 'anchor_text': u'\u975e\u516c\u7ecf\u6d4e\u5df2\u6210\u4e3a\u897f\u85cf\u7ecf\u6d4e\u53d1\u5c55\u7684\u751f\u529b\u519b', 'value': 4},  [1138 urls left in queue]
crawl 103[0.29 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201109/t20110922_1137524.htm', 'anchor_text': u'\u897f\u85cf\u63a8\u52a8\u975e\u516c\u6709\u5236\u7ecf\u6d4e\u8de8\u8d8a\u5f0f\u53d1\u5c55', 'value': 4},  [1138 urls left in queue]
crawl 104[0.26 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201110/t20111010_1143441.htm', 'anchor_text': u'\u963f\u6c9b\u30fb\u664b\u6e90\uff1a\u63a8\u52a8\u897f\u85cf\u975e\u516c\u6709\u5236\u7ecf\u6d4e\u5b9e\u73b0\u5927\u53d1\u5c55\u5feb\u53d1\u5c55', 'value': 4},  [1137 urls left in queue]
crawl 105[0.25 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201112/t20111214_1344830.htm', 'anchor_text': u'\u897f\u85cf\u53ec\u5f00\u4e13\u9898\u4f1a\u8bae\u7814\u7a76\u52a0\u5feb\u58a8\u8131\u7ecf\u6d4e\u53d1\u5c55', 'value': 4},  [1140 urls left in queue]
crawl 106[0.28 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201107/t20110716_1106255.htm', 'anchor_text': u'\u897f\u85cf\u58a8\u8131\u516c\u8def\u5efa\u8bbe\u8fdb\u5c55\u987a\u5229 \u6709\u671b\u660e\u5e74\u901a\u8f66', 'value': 5},  [1142 urls left in queue]
crawl 107[0.25 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201112/t20111222_1385086.htm', 'anchor_text': u'\u5c71\u5357\u7edf\u7b79\u533a\u57df\u53d1\u5c55\u52a0\u5feb\u6253\u9020\u85cf\u4e2d\u6838\u5fc3\u7ecf\u6d4e\u533a', 'value': 4},  [1146 urls left in queue]
crawl 108[0.28 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201111/t20111125_1231315.htm', 'anchor_text': u'\u5c71\u5357\u4e0d\u65ad\u4f18\u5316\u5347\u7ea7\u7ecf\u6d4e\u53d1\u5c55\u8f6f\u73af\u5883', 'value': 4},  [1145 urls left in queue]
crawl 109[0.26 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201112/t20111226_1406205.htm', 'anchor_text': u'\u897f\u85cf\u7ecf\u6d4e\u793e\u4f1a\u7a33\u5b9a\u53d1\u5c55 \u519c\u7267\u6c11\u6536\u5165\u589e\u957f13.6\uff05', 'value': 4},  [1144 urls left in queue]
crawl 110[0.27 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201112/t20111201_1261560.htm', 'anchor_text': u'\u5386\u5e74\u89c4\u6a21\u6700\u5927\u7684\u7269\u4ea4\u4f1a\u5728\u897f\u85cf\u5c71\u5357\u5f00\u5e55', 'value': 2},  [1144 urls left in queue]
crawl 111[0.25 seconds used]: {'url': 'http://www.tibet.cn/news/xzxw/shjj/201112/t20111205_1281814.htm', 'anchor_text': u'\u6d88\u9632\u201c\u5fae\u535a\u201d\u5728\u897f\u85cf\u5c71\u5357\u53d1\u6325\u5927\u4f5c\u7528', 'value': 2},  [1148 urls left in queue]
crawl 112[0.29 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/news/sp/201202/t20120214_1606973.html', 'anchor_text': u'\u897f\u85cf\u65c5\u6e38\u57fa\u7840\u8bbe\u65bd\u5efa\u8bbe\u4e0d\u65ad\u52a0\u5feb', 'value': 4},  [1162 urls left in queue]
crawl 113[0.29 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/news/sp/201202/t20120209_1585839.html', 'anchor_text': u'\u897f\u85cf\u5546\u52a1\u7ecf\u6d4e\u53d1\u5c55\u80fd\u529b\u5efa\u8bbe\u57f9\u8bad\u4f1a\u5f00\u73ed', 'value': 5},  [1166 urls left in queue]
crawl 114[0.29 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/news/sp/201109/t20110926_1138755.html', 'anchor_text': u'\u897f\u85cf\u975e\u516c\u6709\u5236\u7ecf\u6d4e\u4eba\u58eb\u7545\u8c08\u53d1\u5c55\u5171\u8bdd\u672a\u6765', 'value': 4},  [1178 urls left in queue]
crawl 115[0.20 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/sd/zlxn/201102/t20110217_927363.html', 'anchor_text': u'\u897f\u85cf\u963f\u91cc\uff1a\u9ad8\u539f\u8fde\u964d\u5927\u96ea \u963b\u65ad\u65b0\u85cf\u516c\u8def', 'value': 2},  [1207 urls left in queue]
crawl 116[0.19 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/sd/zlxn/201102/t20110218_928507.html', 'anchor_text': u'\u897f\u85cf\u963f\u91cc\u548c\u65e5\u5580\u5219\u5f3a\u964d\u96ea\u5929\u6c14\u8fc7\u7a0b\u9010\u6e10\u51cf\u5f31', 'value': 3},  [1206 urls left in queue]
crawl 117[0.20 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/sd/zlxn/201102/t20110218_928730.html', 'anchor_text': u'\u897f\u85cf\u963f\u91cc\uff1a\u5168\u529b\u6e05\u96ea \u65b0\u85cf\u516c\u8def\u5168\u7ebf\u7545\u901a', 'value': 2},  [1205 urls left in queue]
crawl 118[0.30 seconds used]: {'url': 'http://www.tibet.cn/2009shipin/sd/zlxn/201102/t20110222_931618.html', 'anchor_text': u'\u897f\u85cf\u963f\u91cc\uff1a\u88ab\u56f0\u8d27\u8f66\u627e\u5230 4\u4eba\u5b89\u7136\u65e0\u6059', 'value': 2},  [1204 urls left in queue]
crawl 119[0.43 seconds used]: {'url': 'http://www.tibet.cn/news/index/toutxinw/201109/t20110926_1139244.htm', 'anchor_text': u'\u519c\u5bb6\u4e66\u5c4b\u5efa\u8bbe\u6210\u5c31\uff1a\u201c\u9001\u91d1\u5c71\u94f6\u5c71\u4e0d\u5982\u9001\u4e00\u5ea7\u4e66\u5c71\u201d', 'value': 2},  [1216 urls left in queue]
crawl 120[0.36 seconds used]: {'url': 'http://www.tibet.cn/news/index/xzyw/201206/t20120606_1751016.htm', 'anchor_text': u'\u897f\u85cf\u81ea\u6cbb\u533a\u7231\u56fd\u4e3b\u4e49\u6559\u80b2\u57fa\u5730\u4eae\u76f8\u62c9\u8428', 'value': 2},  [1218 urls left in queue]
crawl 121[0.25 seconds used]: {'url': 'http://www.tibet.cn/news/index/xzyw/201206/t20120605_1750751.htm', 'anchor_text': u'[\u897f\u85cf\u884c]\u6797\u829d\uff1a\u4e91\u96fe\u7f2d\u7ed5\u7684\u5587\u561b\u5cad\u5bfa', 'value': 2},  [1228 urls left in queue]
crawl 122[0.20 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110422_1007634.html', 'anchor_text': u'\u897f\u85cf\u660c\u90fd\u4ea4\u901a\u53d1\u5c55\u60e0\u6cfd\u5bfb\u5e38\u767e\u59d3 ', 'value': 5},  [1284 urls left in queue]
crawl 123[0.18 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110422_1007627.html', 'anchor_text': u'[\u7ecf\u6d4e]\u9752\u85cf\u94c1\u8def\u52a9\u63a8\u897f\u85cf\u7ecf\u6d4e\u8de8\u8d8a\u5f0f\u53d1\u5c55', 'value': 5},  [1283 urls left in queue]
crawl 124[0.19 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011230.html', 'anchor_text': u'\u201c\u5341\u4e00\u4e94\u201d\u897f\u85cf\u519c\u6751\u516c\u8def\u5efa\u8bbe\u6210\u6548\u663e\u8457', 'value': 4},  [1282 urls left in queue]
crawl 125[0.14 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011229.html', 'anchor_text': u'\u4eca\u5e74\u90a3\u66f2\u516c\u8def\u5efa\u8bbe\u4e3a\u519c\u7267\u6c11\u589e\u6536\u903e3\u5343\u4e07', 'value': 4},  [1281 urls left in queue]
crawl 126[0.19 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110422_1007631.html', 'anchor_text': u'\u9752\u94c1\uff1a\u63a8\u8fdb\u897f\u85cf\u8de8\u8d8a\u5f0f\u53d1\u5c55\u7684\u5f3a\u5927\u5f15\u64ce', 'value': 4},  [1280 urls left in queue]
crawl 127[0.13 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011095.html', 'anchor_text': u'\u897f\u85cf\u65e5\u5580\u5219\u5730\u533a\u8fdb\u5165\u7acb\u4f53\u4ea4\u901a\u7f51\u7edc\u65f6\u4ee3', 'value': 2},  [1279 urls left in queue]
crawl 128[0.17 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110422_1007633.html', 'anchor_text': u'\u897f\u85cf\u8ba1\u5212\u6784\u5efa\u85cf\u4e1c8\u5c0f\u65f6\u4ea4\u901a\u7ecf\u6d4e\u5708', 'value': 1},  [1277 urls left in queue]
crawl 129[0.15 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011091.html', 'anchor_text': u'\u5341\u4e00\u4e94\u671f\u95f4 \u897f\u85cf\u516c\u8def\u8fd0\u8f93\u6761\u4ef6\u660e\u663e\u6539\u5584', 'value': 1},  [1276 urls left in queue]
crawl 130[0.19 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011092.html', 'anchor_text': u'\u4ece\u90ae\u5dee\u9001\u4fe1\u5230\u6570\u5b57\u660c\u90fd', 'value': 1},  [1275 urls left in queue]
crawl 131[0.13 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011093.html', 'anchor_text': u'\u660c\u90fd\u4ea4\u901a\uff1a\u4ece\u8336\u9a6c\u53e4\u9053\u5230\u56db\u901a\u516b\u8fbe', 'value': 1},  [1274 urls left in queue]
crawl 132[0.13 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011094.html', 'anchor_text': u'\u67cf\u6cb9\u8def\u53d6\u4ee3\u6ce5\u571f\u8def \u795e\u5947\u7684\u963f\u91cc\u4e0d\u518d\u9065\u8fdc', 'value': 1},  [1273 urls left in queue]
crawl 133[0.13 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011097.html', 'anchor_text': u'\u65e5\u5580\u5219\u5730\u533a\u89e3\u51b3737\u4e2a\u5efa\u5236\u6751\u901a\u8fbe\u95ee\u9898', 'value': 1},  [1272 urls left in queue]
crawl 134[0.19 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011096.html', 'anchor_text': u'\u897f\u85cf\u5341\u4e00\u4e94\u519c\u6751\u516c\u8def\uff1a\u83bd\u539f\u7389\u5e26\u5954\u5c0f\u5eb7', 'value': 1},  [1271 urls left in queue]
crawl 135[0.15 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011233.html', 'anchor_text': u'\u660c\u90fd\u6253\u9020\u516b\u5c0f\u65f6\u57ce\u5e02\u65c5\u6e38\u751f\u6d3b\u7ecf\u6d4e\u5708', 'value': 1},  [1270 urls left in queue]
crawl 136[0.15 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110422_1007625.html', 'anchor_text': u'[\u73af\u4fdd]\u9752\u85cf\u7ebf\uff1a\u5730\u7403\u4e4b\u5dc5\u7684\u751f\u6001\u73af\u4fdd\u8def', 'value': 1},  [1269 urls left in queue]
crawl 137[0.20 seconds used]: {'url': 'http://www.tibet.cn/jiaotong_pd/xzlsnjtfz/jtjscfz/201104/t20110425_1011232.html', 'anchor_text': u'\u62c9\u65e5\u94c1\u8def\uff1a\u52a0\u5feb\u7ecf\u6d4e\u793e\u4f1a\u53d1\u5c55\u7684\u201c\u52a9\u63a8\u5668\u201d ', 'value': 1},  [1268 urls left in queue]
crawl 138[0.35 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201312/t20131213_1959014.htm', 'anchor_text': u'\u897f\u85cf\uff1a\u6280\u80fd\u57f9\u8bad\u52a9\u519c\u7267\u6c11\u5b9e\u73b0\u9ad8\u85aa\u5c31\u4e1a', 'value': 1},  [1283 urls left in queue]
crawl 139[0.37 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201312/t20131212_1958591.htm', 'anchor_text': u'\u897f\u85cf\u5c71\u5357\u5730\u533a\u89c4\u8303\u85cf\u8bed\u6587\u793e\u4f1a\u7528\u5b57', 'value': 2},  [1286 urls left in queue]
crawl 140[0.33 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201312/t20131212_1958565.htm', 'anchor_text': u'\u897f\u85cf\u56db\u8282\u76ee\u83b7\u5168\u56fd\u5c11\u6570\u6c11\u65cf\u66f2\u827a\u5956', 'value': 1},  [1292 urls left in queue]
crawl 141[0.36 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201312/t20131211_1958265.htm', 'anchor_text': u'\u897f\u85cf\u751f\u4ea7\u603b\u503c\u8fde\u7eed19\u5e74\u4e24\u4f4d\u6570\u4ee5\u4e0a\u589e\u957f', 'value': 1},  [1293 urls left in queue]
crawl 142[0.27 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201312/t20131211_1958278.htm', 'anchor_text': u'\u897f\u85cf\u6c11\u822a\u5168\u5e74\u65c5\u5ba2\u541e\u5410\u91cf\u7ea6273\u4e07\u4eba\u6b21', 'value': 1},  [1298 urls left in queue]
crawl 143[0.41 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201310/t20131007_1937847.htm', 'anchor_text': u'\u6c11\u822a\u897f\u85cf\u533a\u5c40\u65c5\u5ba2\u541e\u5410\u91cf\u7834200\u4e07\u5927\u5173', 'value': 1},  [1304 urls left in queue]
crawl 144[0.27 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201307/t20130723_1911135.htm', 'anchor_text': u'\u897f\u85cf\u4ea4\u901a\uff1a\u201c\u7334\u5b50\u8def\u201d\u5230\u201c\u671d\u53d1\u5915\u81f3\u201d', 'value': 1},  [1307 urls left in queue]
crawl 145[0.37 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201307/t20130723_1911082.htm', 'anchor_text': u'538\u4e2a\u897f\u85cf\u9879\u76ee\u5bfb\u627e\u201c\u56db\u5ddd\u5408\u4f19\u4eba\u201d', 'value': 1},  [1311 urls left in queue]
crawl 146[0.33 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201307/t20130722_1910745.htm', 'anchor_text': u'\u62c9\u8428\u672c\u5730\u84dd\u8393\u4e0b\u6708\u4e0a\u5e02', 'value': 1},  [1315 urls left in queue]
crawl 147[0.33 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201301/t20130129_1855390.htm', 'anchor_text': u'\u793c\u54c1\u6c34\u679c\u62c9\u8428\u70ed\u9500', 'value': 1},  [1314 urls left in queue]
crawl 148[0.32 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201203/t20120302_1718242.htm', 'anchor_text': u'\u62c9\u8428\u5e02\u573a\u4e0a\u6c34\u679c\u4f9b\u5e94\u5145\u8db3\u4ef7\u683c\u5f00\u59cb\u4e0b\u964d', 'value': 1},  [1323 urls left in queue]
crawl 149[0.41 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201203/t20120302_1718011.htm', 'anchor_text': u'78\u5c81\u8001\u6c49\u6b32\u4e0e\u516b\u65ec\u8001\u7fc1\u7ed3\u4f34\u6e38\u897f\u85cf', 'value': 1},  [1330 urls left in queue]
crawl 150[0.34 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201203/t20120301_1710449.htm', 'anchor_text': u'\u897f\u85cf\u62c9\u8428\u4f9b\u6696\u5de5\u7a0b\u6709\u671b4\u6708\u52a8\u5de5', 'value': 2},  [1335 urls left in queue]
crawl 151[0.31 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201202/t20120229_1703033.htm', 'anchor_text': u'\u62c9\u8428\u9996\u5ea7\u5927\u578b\u73b0\u4ee3\u5316\u513f\u7ae5\u4e50\u56ed\u5f00\u5efa', 'value': 1},  [1340 urls left in queue]
crawl 152[0.30 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201202/t20120227_1686831.htm', 'anchor_text': u'\u897f\u85cf\u516c\u76ca\u6027\u6587\u5316\u4e8b\u4e1a\u8de8\u8d8a\u53d1\u5c55', 'value': 5},  [1348 urls left in queue]
crawl 153[0.35 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201110/t20111022_1147961.htm', 'anchor_text': u'\u897f\u85cf\u6587\u5316\u4ea7\u4e1a\u5448\u73b0\u591a\u5143\u5316\u53d1\u5c55\u6001\u52bf', 'value': 4},  [1347 urls left in queue]
crawl 154[0.26 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201109/t20110916_1135309.htm', 'anchor_text': u'\u897f\u85cf\u6587\u5316\u5171\u4eab\u5de5\u7a0b\u5df2\u8986\u76d6\u62c9\u8428132\u4e61\u9547', 'value': 2},  [1346 urls left in queue]
crawl 155[0.31 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201202/t20120228_1695147.htm', 'anchor_text': u'\u897f\u85cf\u81ea\u6cbb\u533a\u4f9b\u9500\u5408\u4f5c\u793e\u5728\u62c9\u8428\u6302\u724c\u6210\u7acb', 'value': 2},  [1351 urls left in queue]
crawl 156[0.28 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201202/t20120228_1695121.htm', 'anchor_text': u'\u300a\u7a81\u7136\u5c31\u8d70\u5230\u4e86\u897f\u85cf\u300b\u9648\u5764\u897f\u5b89\u7b7e\u552e', 'value': 1},  [1360 urls left in queue]
crawl 157[0.35 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201109/t20110913_1133820.htm', 'anchor_text': u'\u9648\u5764\u897f\u85cf\u5f52\u6765\u7b11\u79f0\u201c\u9ed1\u4eba\u6df7\u65f6\u5c1a\u201d', 'value': 1},  [1360 urls left in queue]
crawl 158[0.29 seconds used]: {'url': 'http://www.tibet.cn/holiday/xxzx/201111/t20111105_1153053.htm', 'anchor_text': u'\u9648\u5764\u300a\u8ff9 \u5f71\u50cf\u5c55\u300b\u56de\u987e\u897f\u85cf\u884c\u8d70', 'value': 1},  [1364 urls left in queue]
